index,v_measured,v_pred
0,0.0,-0.0
1,0.0,0.0
2,6.68135526,9.340044338978224
3,0.0,0.0
4,0.00010481,0.0001006283160435293
5,0.00010481,0.00010337593025903242
6,0.0,0.0
7,0.0,9.383404410523615e-07
8,0.00020962,0.00021210003201849547
9,0.0,0.0
10,0.13902224,3.7642623829018163e-06
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0012480450340464667
14,0.0,-0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.47,0.45
19,0.0,2.967788853365599e-06
20,0.0,-0.0
21,0.0,0.0
22,0.0,2.577432647452351e-07
23,0.0,4.125960089573034e-06
24,0.0,2.7204772480930763e-06
25,0.0,0.0
26,0.0,1.8908024465625251e-06
27,0.0,9.81095933535021e-07
28,0.0,-0.0
29,0.0,0.0
30,0.0,1.2283869824509358e-07
31,0.0,1.8924627176420123e-06
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,-0.0
37,0.0,-0.0
38,0.0,0.0
39,0.0,1.042268165461852e-06
40,0.0,4.47152657291188e-06
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,1.0333939094719913e-07
45,0.0,-0.0
46,0.0,1.4434667393442608e-06
47,0.0,1.1447407425350182e-05
48,0.0,0.0
49,0.0,5.823441107464016e-06
50,0.0,0.0
51,0.0,2.9659706497764393e-07
52,0.0,0.0
53,0.0,0.0
54,0.0,-0.0
55,0.0,-0.0
56,0.0,0.0
57,0.0,7.248078993787019e-07
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,-0.0
64,0.0,4.743804571418818e-07
65,0.0,-0.0
66,0.0,2.6016485575046505e-07
67,0.0,4.914113268824727e-07
68,0.0,2.750629540245657e-06
69,0.0,0.0
70,0.0,0.0
71,0.0,3.279759503671984e-07
72,0.0,0.0
73,0.0,0.0
74,0.0,8.47501062568309e-06
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,3.139670576317353e-07
79,0.0,0.0
80,0.0,4.125977816719829e-06
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,-0.0
86,0.0,0.0
87,0.82145478,0.3296005719004607
88,0.0,0.0
89,0.0,-0.0
90,0.0,1.8988385505294426e-06
91,0.0,3.6704612917792366e-06
92,0.0,3.1257726774211826e-06
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,2.3457643599436036e-07
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,-0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,4.811391211643072e-07
110,0.0,3.450673231869449e-05
111,0.0,4.126100869270103e-06
112,0.0,-0.0
113,0.0,-0.0
114,0.0,-0.0
115,0.0,1.289137008698197e-07
116,0.0,-0.0
117,0.0,0.0
118,0.0,1.6895488142164076e-07
119,0.0,2.822340952871121e-07
120,0.0,0.0
121,0.0,-0.0
122,0.0,1.7529483855474546e-06
123,0.0,1.6820541971737215e-06
124,0.0,6.223269931753027e-07
125,0.0,-0.0
126,3.72898679,5.179326545438336
127,0.0,-0.0
128,0.0,9.223784135855403e-07
129,0.0,-0.0
130,0.0,2.870648078744066e-06
131,0.0,-0.0
132,0.0,-0.0
133,0.0,-0.0
134,0.0,-0.0
135,0.0,-0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,-0.0
141,0.0,0.0
142,0.0,9.383404410523616e-07
143,0.0,0.0
144,0.0,-0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,1.9022976869610172e-07
149,0.0,-0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,-0.0
153,0.0,-0.0
154,0.0,-0.0
155,0.0,1.593089061522085e-07
156,0.0,0.0
157,0.0,1.3238114460153043e-06
158,0.0,0.0
159,0.0,1.7713648526430923e-06
160,0.0,-0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,-0.0
164,0.0,0.0
165,0.0,-0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.2459003,0.5368555134748184
170,0.0,0.0
171,0.0,0.0
172,0.0,-0.0
173,0.0,5.345762708150181e-07
174,0.0,0.0
175,0.0,0.0
176,0.0,1.7448180062450408e-07
177,0.0,8.064748362170596e-06
178,0.0,0.0
179,0.0,-0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,-0.0
183,0.0,-0.0
184,0.0,4.125941241710065e-06
185,0.0,0.0
186,0.0,-0.0
187,0.0,-0.0
188,0.0,0.0
189,0.0,1.7927856555972634e-07
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,3.5467611323611745e-07
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,2.967908585612394e-06
198,0.0,0.0
199,0.0,4.125978916870973e-06
200,0.0,0.0
201,0.0,-0.0
202,0.0,0.0
203,0.0,-0.0
204,0.0,-0.0
205,0.0,-0.0
206,0.0,-0.0
207,0.0,0.0
208,0.0,-0.0
209,0.0,1.762991486318944e-07
210,0.0,0.0
211,0.0,0.0
212,0.0,-0.0
213,0.0,-0.0
214,0.0,0.0
215,0.0,1.7294917260492185e-07
216,0.0,0.0
217,0.0,0.0
218,0.0,5.095169105397638e-07
219,0.0,1.0298960384540955e-05
220,0.0,2.6896696900952952e-06
221,0.0,0.0
222,0.0,-0.0
223,0.0,0.0
224,0.0,3.7979828765216038e-06
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,8.05464567378358e-06
229,0.0,2.61817798403073e-06
230,0.0,2.7952227164660673e-06
231,0.0,2.6746476728488802e-06
232,0.0,2.075546829023123e-06
233,0.0,2.289873259540093e-06
234,0.0,2.3068726448521102e-06
235,0.0,0.0
236,0.0,0.0
237,0.0,5.7482839196346135e-06
238,0.0,0.019300355149892357
239,0.0,-0.0
240,0.0,-0.0
241,0.0,0.0
242,0.0,-0.0
243,0.0,0.0
244,0.0,0.0
245,0.0,-0.0
246,0.0,1.7420026138674198e-06
247,0.0,0.0
248,0.0,2.4910534853162223e-06
249,0.0,0.0
250,0.0,0.0
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,-0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,3.337060044397195e-06
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,-0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,-0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,-0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,-0.0
281,0.0,0.0
282,0.0,1.0516131402579773e-06
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,1.0243024917682844e-06
288,0.0,1.0212213251058427e-06
289,0.0,5.611952761956714e-06
290,0.0,0.0
291,0.0,4.127377844883492e-06
292,0.0,1.1570456136206112e-06
293,0.0,7.357098410422515e-07
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,0.0,0.0
298,0.0,3.201901566359449e-07
299,0.0,1.3370913091038685e-06
300,0.0,6.156394009820423e-07
301,0.0,2.749904906379943e-06
302,0.0,2.3645546862311345e-06
303,0.0,2.663993022573093e-06
304,0.0,2.3531154109589905e-06
305,0.0,0.0
306,0.0,0.0
307,0.0,-0.0
308,0.0,2.001632533219335e-06
309,0.0,2.9431804026892967e-06
310,0.0,1.5396399528909905e-06
311,0.0,1.838030593002323e-06
312,0.0,-0.0
313,0.0,0.0
314,0.0,1.3586468732442005e-06
315,0.0,1.751984497464412e-06
316,0.0,1.7762932688035945e-06
317,0.0,-0.0
318,0.0,1.654038049896504e-07
319,0.0,1.5433493392949052e-06
320,0.0,1.4337131963550236e-06
321,0.0,1.9231917410793967e-06
322,0.0,1.1004863183819867e-06
323,0.0,0.0
324,0.0,-0.0
325,0.0,2.8772800413692516e-06
326,0.0,-0.0
327,0.0,2.5042416863610375e-06
328,0.0,2.780283191771476e-06
329,0.0,2.586140362618535e-06
330,0.0,2.1806146135969053e-06
331,0.0,4.52519652922701e-07
332,0.0,0.0
333,0.0,-0.0
334,0.0,0.0
335,0.0,-0.0
